product_brand_name,order_date,kegs_delivered|sum,nr_usd|sum,product_cost|sum,total_discount|sum,price_discount|sum,coupon_discount|sum,total_price|sum,growth_rate_population_age_bracket_15_64_annual,population_age_bracket_15_64_annual,disposable_personal_income_lcu_annual,unemployment_rate_quarter,real_private_consumption_growth_rate_year_on_year_quarter,nominal_private_consumption_lcu_quarter,consumer_price_index_year_on_year_percent_change_month,nominal_total_consumption_in_lcu_growth_rate_year_on_year_quarter,interest_rate_short_term_month,avg_t,precipitation,Boxing_Day,Boxing_Day_Observed,Christmas_Day,Christmas_Day_Observed,Easter_Monday,Good_Friday,Late_Summer_Bank_Holiday,May_Day,New_Years_Day,New_Years_Day_Observed,Platinum_Jubilee_of_Elizabeth_II,Spring_Bank_Holiday,abv,holiday_week,holiday_flag,week_of_quarter,Budweiser|sum,Jupiler|sum,Stella|sum,Corona|sum,Hertog|sum,BrewDog|sum,Tennent|sum,Leffe|sum,Lowenbrau|sum,Spaten|sum
BrewDog,2023-03-06,0.0,71.16000000000001,40.303333333333335,12.04,0.0,12.04,71.23666666666666,0.43,130.42,4728.31,157.0695,8.15,4486.45,4.52,13.5,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,10,4.0,3.3333333333333335,5.666666666666667,3.6666666666666665,2.3333333333333335,4.333333333333333,3.0,2.0,4.333333333333333,4.333333333333333
BrewDog,2023-03-13,0.0,74.47666666666667,42.46333333333333,12.853333333333333,0.0,12.853333333333333,76.14333333333333,0.43,130.42,4728.31,157.0695,8.15,4486.45,4.53,13.5,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,11,3.6666666666666665,4.333333333333333,4.0,6.333333333333333,2.3333333333333335,6.0,3.0,4.0,3.0,4.0
BrewDog,2023-03-20,0.0,53.59,24.98,5.93,0.0,5.93,49.995000000000005,0.43,130.42,4728.31,157.0695,8.15,4486.45,4.53,13.5,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,12,1.0,1.3333333333333333,1.3333333333333333,2.0,0.6666666666666666,2.0,2.6666666666666665,3.0,0.6666666666666666,3.6666666666666665
BrewDog,2023-03-27,0.0,55.66,27.705,6.635,0.0,6.635,53.54,0.43,130.42,4728.31,157.0695,8.15,4486.45,4.53,13.5,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,13,0.0,3.0,1.0,0.0,3.0,0.5,1.0,1.0,3.0,1.0
BrewDog,2023-04-03,0.0,64.725,34.565,6.715,0.0,6.715,62.84,0.43,130.42,4728.31,156.5916,8.87,4514.9,4.55,14.07,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,1,3.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0
BrewDog,2023-04-10,0.0,60.785,32.125,8.559999999999999,0.0,8.559999999999999,59.77,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.58,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,2,3.5,3.0,5.0,4.0,3.0,4.0,5.5,2.0,3.0,6.0
BrewDog,2023-04-17,0.0,57.2,29.58,8.35,0.0,8.35,56.61,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.58,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,3,4.0,6.5,6.5,6.0,3.5,6.0,4.0,5.0,3.5,6.5
BrewDog,2023-04-24,0.0,55.825,28.62,8.385,0.0,8.385,55.2,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.58,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,4,6.0,3.5,5.5,4.5,6.5,3.5,3.5,4.0,6.0,3.5
BrewDog,2023-05-01,0.0,54.045,24.63,7.734999999999999,0.0,7.734999999999999,44.72,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.59,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,5,3.5,0.5,6.5,4.5,2.0,0.0,3.5,3.5,4.5,1.0
BrewDog,2023-05-08,0.0,54.855000000000004,25.345,7.324999999999999,0.0,7.324999999999999,46.870000000000005,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.69,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,6,3.0,0.0,5.0,2.0,0.0,0.5,3.5,1.0,1.0,0.0
BrewDog,2023-05-15,0.0,57.825,30.17,8.56,0.0,8.56,57.465,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.69,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,7,4.0,0.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0
BrewDog,2023-05-22,0.0,61.735,34.31,12.16,0.0,12.16,59.89,0.43,130.42,4728.31,155.9544,9.84,4552.84,4.69,14.82,0.3,113.22,13.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.60000000000001,0.0,0.0,8,2.0,3.0,6.5,3.0,0.0,4.5,1.0,3.0,0.0,6.0
BrewDog,2023-05-29,0.0,65.87666666666667,31.55,13.286666666666667,0.0,13.286666666666667,60.599999999999994,0.37,111.79,4052.84,133.6752,8.43,3902.44,4.02,12.7,0.26,97.04,11.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.80000000000001,0.0,0.0,9,4.0,6.666666666666667,7.0,6.666666666666667,2.3333333333333335,4.666666666666667,2.3333333333333335,4.666666666666667,3.0,5.333333333333333
Budweiser,2019-01-07,72.0,26.67,6.12,6.18,0.0,6.18,17.13,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.85,3.4,0.92,39.17,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-01-14,114.0,26.58,5.85,5.99,0.0,5.99,16.3,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.85,3.4,0.92,39.17,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-01-21,137.0,26.85,6.35,6.12,0.0,6.12,17.77,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.85,3.4,0.92,39.17,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-01-28,122.0,26.37,6.77,5.38,0.0,5.38,18.45,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.85,3.4,0.92,39.17,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-02-04,167.0,26.22,5.89,6.58,0.0,6.58,16.36,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.86,3.4,0.9,42.2,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-02-11,131.0,26.74,6.21,5.77,0.0,5.77,17.17,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.87,3.4,0.88,44.47,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-02-18,154.0,26.53,4.7,6.12,0.0,6.12,13.14,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.87,3.4,0.88,44.47,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-02-25,119.0,26.59,5.89,5.73,0.0,5.73,16.07,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.87,3.4,0.88,44.47,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.89,3.4,0.86,45.46,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.91,3.4,0.84,46.21,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.91,3.4,0.84,46.21,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,26.599999999999998,1.26,1406.56,1.91,3.4,0.84,46.21,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,26.7,1.3,1408.28,1.94,3.39,0.84,46.5,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,43.08,1515.58,27.3,1.54,1418.56,2.12,3.29,0.82,48.28,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-04-15,281.0,25.58,4.95,7.42,0.0,7.42,13.81,0.37,43.08,1515.58,27.3,1.54,1418.56,2.12,3.29,0.82,48.28,1.45,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-04-22,274.0,24.53,6.4,8.62,0.0,8.62,17.84,0.37,43.08,1515.58,27.3,1.54,1418.56,2.12,3.29,0.82,48.28,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-4.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-04-29,146.0,26.32,6.27,6.09,0.0,6.09,17.05,0.37,43.08,1515.58,27.3,1.54,1418.56,2.12,3.29,0.82,48.28,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-05-06,135.0,26.96,7.04,5.96,0.0,5.96,19.65,0.37,43.08,1515.58,27.3,1.54,1418.56,2.03,3.29,0.8,51.66,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-2.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-05-13,135.0,26.64,6.28,6.12,0.0,6.12,17.54,0.37,43.08,1515.58,27.3,1.54,1418.56,2.02,3.29,0.8,52.23,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-05-20,240.0,24.99,6.27,7.55,0.0,7.55,17.2,0.37,43.08,1515.58,27.3,1.54,1418.56,2.02,3.29,0.8,52.23,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35.0,0.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-05-27,306.0,24.2,5.51,8.44,0.0,8.44,15.02,0.37,43.08,1515.58,27.3,1.54,1418.56,2.02,3.29,0.8,52.23,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-2.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-06-03,159.0,26.51,7.11,6.0,0.0,6.0,19.68,0.37,43.08,1515.58,27.3,1.54,1418.56,2.01,3.29,0.79,54.74,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-06-10,140.0,27.32,7.27,5.33,0.0,5.33,20.19,0.37,43.08,1515.58,27.3,1.54,1418.56,2.01,3.29,0.78,58.08,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-06-17,182.0,26.97,6.4,5.94,0.0,5.94,17.87,0.37,43.08,1515.58,27.3,1.54,1418.56,2.01,3.29,0.78,58.08,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-06-24,129.0,26.19,7.45,5.1,0.0,5.1,20.06,0.37,43.08,1515.58,27.3,1.54,1418.56,2.01,3.29,0.78,58.08,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-07-01,229.0,26.15,5.92,6.09,0.0,6.09,16.33,0.37,43.08,1515.58,27.2,1.49,1420.14,2.01,3.35,0.78,58.91,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-07-08,173.0,26.75,6.01,5.88,0.0,5.88,16.77,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,2.06,3.67,0.77,63.87,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-07-15,156.0,26.68,6.52,5.67,0.0,5.67,17.97,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,2.06,3.67,0.77,63.87,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-07-22,165.0,26.51,5.76,6.31,0.0,6.31,16.09,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,2.06,3.67,0.77,63.87,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-07-29,205.0,26.5,6.34,6.12,0.0,6.12,17.57,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,2.06,3.67,0.77,63.87,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-08-05,180.0,26.47,6.09,5.84,0.0,5.84,16.76,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.82,3.67,0.76,63.25,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-08-12,212.0,26.43,5.92,6.08,0.0,6.08,16.35,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.76,63.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-08-19,172.0,26.8,6.57,5.83,0.0,5.83,18.27,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.76,63.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-08-26,234.0,25.49,7.15,7.57,0.0,7.57,19.86,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.76,63.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-2.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-09-02,186.0,25.36,6.2,7.72,0.0,7.72,17.32,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.76,61.52,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-09-09,151.0,27.89,5.69,6.22,0.0,6.22,17.57,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.77,57.82,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-09-16,114.0,27.08,7.04,5.61,0.0,5.61,19.65,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.77,57.82,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-09-23,128.0,26.05,6.54,5.97,0.0,5.97,18.21,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.77,57.82,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-09-30,164.0,26.95,6.62,5.35,0.0,5.35,18.46,0.37,43.08,1515.58,26.599999999999998,1.22,1429.6,1.72,3.67,0.77,57.82,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-10-07,113.0,26.65,7.2,6.19,0.0,6.19,20.14,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.46,2.93,0.78,50.31,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-10-14,109.0,28.1,7.16,4.77,0.0,4.77,19.98,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.46,2.93,0.78,50.31,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-10-21,1.0,179.84,79.15,49.81,0.0,49.81,221.33,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.46,2.93,0.78,50.31,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-10-28,94.0,28.03,6.38,5.91,0.0,5.91,17.78,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.46,2.93,0.78,50.31,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-11-04,238.0,26.59,6.13,6.01,0.0,6.01,17.09,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.47,2.93,0.79,46.41,4.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-11-11,124.0,26.43,6.2,6.37,0.0,6.37,17.34,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.47,2.93,0.79,43.48,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-11-18,226.0,26.67,6.4,5.39,0.0,5.39,17.53,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.47,2.93,0.79,43.48,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-11-25,567.0,23.57,6.28,9.59,0.0,9.59,17.47,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.47,2.93,0.79,43.48,4.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-12-02,1124.0,22.72,6.55,10.42,0.0,10.42,18.19,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.43,2.93,0.79,43.28,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-12-09,446.0,25.6,6.24,7.36,0.0,7.36,17.26,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.3,2.93,0.79,42.76,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-12-16,466.0,27.07,6.24,6.07,0.0,6.07,17.42,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.3,2.93,0.79,42.76,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-12-23,735.0,25.86,6.11,7.31,0.0,7.31,17.03,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.3,2.93,0.79,42.76,4.08,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,4.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2019-12-30,195.0,27.15,7.07,5.68,0.0,5.68,19.78,0.37,43.08,1515.58,26.599999999999998,0.39,1426.38,1.3,2.93,0.79,42.76,4.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,35.0,-4.0,2.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2020-01-06,53.0,28.7,7.52,5.87,0.0,5.87,21.03,0.33,43.2,1479.7,27.8,-2.26,1394.51,1.7,0.68,0.75,43.48,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,-2.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2020-01-13,115.0,28.12,5.72,6.36,0.0,6.36,16.01,0.33,43.22,1473.72,28.0,-2.7,1389.2,1.77,0.3,0.74,43.6,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2020-01-20,80.0,28.26,8.08,5.97,0.0,5.97,22.56,0.33,43.22,1473.72,28.0,-2.7,1389.2,1.77,0.3,0.74,43.6,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Budweiser,2020-01-27,124.0,28.57,7.3,5.51,0.0,5.51,20.36,0.33,43.22,1473.72,28.0,-2.7,1389.2,1.77,0.3,0.74,43.6,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
